AtomicWeight,MeltingT,Column,Row,CovalentRadius,Electronegativity,NsValence,NpValence,NdValence,NfValence,NValence,NsUnfilled,NpUnfilled,NdUnfilled,NUnfilled,GSvolume_pa,GSbandgap,GSmagmom,SpaceGroupNumber,K_VRH
22.98976928,370.87,1.0,3.0,166.0,0.93,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,29.2433333333,0.0,0.0,229.0,8.73558120041
6.941,453.69,1.0,2.0,128.0,0.98,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.5933333333,0.0,0.0,229.0,13.8322947315
60.5155,909.8025,6.75,3.5,133.5,1.5525,1.0,0.75,5.0,0.0,6.75,0.5,0.75,0.0,1.25,19.789166666649997,0.0,0.0,212.25,65.6266771853
84.16166666666668,1218.2766666666666,9.0,4.333333333333333,139.66666666666666,1.8533333333333335,1.3333333333333333,1.0,6.666666666666667,0.0,9.0,0.0,1.0,0.0,1.0,22.953333333333333,0.0,0.0,195.0,80.6590789768
113.71633333333334,1289.3933333333334,9.0,4.666666666666667,138.66666666666666,1.88,1.6666666666666667,1.0,6.333333333333333,4.666666666666667,13.666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667,23.156666666666666,0.0,0.0,195.0,88.6931427228
58.933195,1768.0,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,3.0,10.245,0.0,1.5484712,194.0,211.575063659
122.41609500000001,2500.25,8.0,5.25,149.0,2.085,1.25,0.0,6.75,3.5,11.5,0.75,0.0,3.25,4.0,14.760000000000002,0.0,0.0,226.0,260.289475347
81.9996363636364,1790.6436363636365,10.181818181818182,4.181818181818182,136.0909090909091,1.7363636363636366,1.6363636363636365,0.7272727272727273,4.181818181818182,3.8181818181818183,10.363636363636363,0.36363636363636365,1.4545454545454546,2.1818181818181817,4.0,17.51272727272727,0.2810909090909091,0.0,217.27272727272728,153.481403783
48.98514,1989.736,10.0,3.6,118.8,1.9380000000000002,2.0,0.4,5.6,0.0,8.0,0.0,0.8,2.4,3.2,10.358,0.8992000000000001,1.26639768,215.0,213.076984204
121.80162500000002,2304.25,7.75,5.25,150.25,2.0349999999999997,1.25,0.0,6.5,3.5,11.25,0.75,0.0,3.5,4.25,15.780000000000001,0.0,0.0,217.25,219.04991186900003
46.7532394,2188.2,8.8,3.6,124.8,1.9100000000000001,2.0,0.4,4.4,0.0,6.8,0.0,0.8,3.6,4.4,11.721999999999998,0.8992000000000001,0.92908399,194.0,214.478806441
50.83805699999999,1963.9360000000001,10.6,3.6,115.2,1.968,2.0,0.4,6.2,0.0,8.6,0.0,0.8,1.8,2.6,10.066999999999998,0.8992000000000001,0.92908272,194.0,216.753843035
58.44126879999999,369.0,12.0,3.3333333333333335,109.66666666666667,2.9499999999999997,2.0,3.3333333333333335,0.0,0.0,5.333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,27.668333333333333,1.3133333333333332,0.0,86.33333333333333,54.4295521673
178.49,2506.0,4.0,6.0,175.0,1.3,2.0,0.0,2.0,14.0,18.0,0.0,0.0,8.0,8.0,22.2,0.0,0.0,194.0,107.972498567
185.91850000000002,1899.1974999999998,10.625,5.875,136.375,2.2512499999999998,1.125,0.375,9.125,12.25,22.875,0.875,0.375,0.875,2.125,17.0875,0.0,0.0,217.625,210.312118598
50.465666666666664,1212.8466666666666,8.0,3.6666666666666665,135.0,1.7033333333333334,1.3333333333333333,0.0,6.666666666666667,0.0,8.0,0.6666666666666666,0.0,0.0,0.6666666666666666,15.01,0.0,0.0,214.66666666666666,94.1478259192
63.12753714285717,979.1428571428567,12.857142857142858,3.142857142857143,95.71428571428571,2.8857142857142857,2.0,2.857142857142857,0.8571428571428571,4.0,9.714285714285714,0.0,1.4285714285714286,2.0,3.4285714285714284,11.680714285714286,0.0,0.0,74.0,126.318
121.76,903.78,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,3.0,31.56,0.0,0.0,166.0,33.1623220471
103.28775000000002,2096.5,9.0,4.5,143.0,1.6,2.0,1.0,1.0,7.0,11.0,0.0,2.0,4.0,6.0,21.32,0.3865,0.0,210.5,152.654742356
39.807985439999996,1407.988,11.4,3.4,130.8,1.6480000000000001,2.0,1.2,0.2,0.0,3.4,0.0,3.6,1.8,5.4,21.241,0.30920000000000003,0.0,219.6,76.9639228911
133.88650000000004,2078.1333333333337,9.333333333333334,5.0,140.66666666666666,1.8266666666666669,1.6666666666666667,0.6666666666666666,3.6666666666666665,9.333333333333334,15.333333333333334,0.3333333333333333,1.3333333333333333,3.0,4.666666666666667,19.220000000000002,0.25766666666666665,0.0,215.33333333333334,192.145511691
104.33183333333335,2007.0166666666664,9.333333333333334,4.666666666666667,141.66666666666666,1.7999999999999998,1.3333333333333333,0.6666666666666666,4.0,4.666666666666667,10.666666666666666,0.0,1.3333333333333333,2.6666666666666665,4.0,19.016666666666666,0.25766666666666665,0.0,215.33333333333334,169.34783933
110.10879333333334,1253.3866666666665,11.0,5.0,147.33333333333334,1.8400000000000005,1.6666666666666667,1.3333333333333333,8.0,0.0,11.0,0.3333333333333333,2.6666666666666665,2.0,5.0,28.24999999999999,0.0,0.0,170.33333333333334,96.0166326713
105.35862666666668,2159.466666666667,9.666666666666666,4.666666666666667,137.0,1.926666666666667,1.3333333333333333,0.6666666666666666,4.333333333333333,4.666666666666667,11.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,4.333333333333333,17.880000000000003,0.25766666666666665,0.0,227.0,214.952793253
74.63246,2224.6666666666665,9.333333333333334,4.333333333333333,139.0,1.926666666666667,1.3333333333333333,0.6666666666666666,4.0,0.0,6.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,4.666666666666667,17.419999999999998,0.25766666666666665,0.0,227.0,221.400699086
52.192847719999996,1581.094,9.4,3.8,144.6,1.5699999999999998,2.0,1.0,0.4,0.0,3.4,0.0,2.6,3.6,6.2,24.418,0.30920000000000003,0.0,213.4,84.1434419505
39.66628316,1251.282,11.8,3.4,122.2,1.73,2.0,0.6,3.2,0.0,5.8,0.0,3.0,0.8,3.8,14.016,0.0,0.23815788000000002,225.0,130.382765916
107.8682,1234.93,11.0,5.0,145.0,1.93,1.0,0.0,10.0,0.0,11.0,1.0,0.0,0.0,1.0,16.33,0.0,0.0,225.0,87.5403579133
91.128,931.425,12.5,4.5,135.5,1.93,1.5,1.0,10.0,0.0,12.5,0.5,2.0,0.0,2.5,22.1775,0.0,0.0,183.0,76.5049886904
79.48765,1945.016,7.4,4.4,157.0,1.634,2.0,0.8,2.6,0.0,5.4,0.0,1.6,5.4,7.0,27.203999999999997,0.8992000000000001,0.0,183.4,82.36943529220001
120.235,704.43,14.5,5.0,139.0,2.005,2.0,2.5,10.0,0.0,14.5,0.0,3.5,0.0,3.5,32.4225,0.0,0.0,153.5,50.1333715597
16.961269299999998,693.5799999999999,7.0,2.5,124.5,1.2950000000000002,1.5,0.5,0.0,0.0,2.0,0.5,2.5,0.0,3.0,16.53666666665,0.0,0.0,227.0,49.7943883705
34.61287252000001,1587.094,9.4,3.4,136.6,1.6260000000000001,2.0,1.0,0.4,0.0,3.4,0.0,2.6,3.6,6.2,20.366,0.30920000000000003,2.5400000000000002e-06,213.4,101.515756355
78.22033333333336,1960.0,10.666666666666666,4.0,132.33333333333334,1.7000000000000002,2.0,1.3333333333333333,0.6666666666666666,4.666666666666667,8.666666666666666,0.0,2.6666666666666665,2.6666666666666665,5.333333333333333,21.026666666666667,0.5153333333333333,0.0,216.0,131.919118005
48.7225,540.52,14.0,3.5,113.5,2.115,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,1.0,19.8734375,1.101,0.0,132.0,68.253065272
35.70416666666667,1852.3333333333333,11.0,3.3333333333333335,125.0,1.8099999999999998,2.0,1.3333333333333333,1.0,0.0,4.333333333333333,0.0,2.6666666666666665,2.3333333333333335,5.0,17.96333333333333,0.5153333333333333,0.0,227.66666666666666,174.49809018599998
73.1366224,2469.6,8.8,4.2,134.4,2.15,1.4,0.4,5.0,0.0,6.8,0.6,0.8,3.0,4.4,13.759,0.8992000000000001,1.2700000000000001e-06,212.6,214.967767363
35.914899999999996,2568.3333333333335,7.333333333333333,3.3333333333333335,132.0,1.876666666666667,2.0,0.6666666666666666,1.3333333333333333,0.0,4.0,0.0,1.3333333333333333,5.333333333333333,6.666666666666667,13.006666666666662,1.4986666666666668,1.5022222222199998e-05,194.0,138.93788982200002
76.2445,854.61,7.0,4.5,160.0,1.345,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,28.6325,0.0,0.0,209.5,30.5152855492
94.88490000000002,1828.7599999999998,12.4,4.2,121.0,2.052,1.6,1.2,3.6,5.6,12.0,0.4,2.4,0.4,3.2,18.272000000000002,0.4638,0.0,226.2,160.933227154
44.55558333333334,1267.7183333333335,8.5,3.5,131.5,1.7033333333333331,1.5,0.3333333333333333,5.0,0.0,6.833333333333333,0.5,0.6666666666666666,0.0,1.1666666666666667,16.571666666666662,0.12883333333333333,0.0,215.0,98.1164321959
75.15733333333333,1551.9266666666665,9.0,4.333333333333333,143.66666666666666,1.8066666666666666,2.0,1.0,6.0,0.0,9.0,0.0,1.0,4.0,5.0,19.66,0.0,0.7035617777777778,196.33333333333334,113.40134736
75.8,852.7,15.0,4.0,120.0,2.28,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,3.0,24.4625,0.591,0.0,119.5,58.191710702
88.30000000000001,767.8133333333334,8.666666666666666,4.666666666666667,154.66666666666666,1.4599999999999997,2.0,0.0,6.666666666666667,0.0,8.666666666666666,0.0,0.0,0.0,0.0,25.58666666666667,0.0,0.0,204.33333333333334,40.289063565
156.898125,2600.0,8.0,5.5,144.0,2.0575,2.0,0.0,6.0,10.5,18.5,0.0,0.0,4.0,4.0,13.91,0.0,0.0,226.0,319.664541464
96.47928999999999,3556.5,9.5,4.0,123.0,2.025,2.0,1.0,1.5,7.0,11.5,0.0,2.0,3.5,5.5,11.88,2.248,0.0,211.5,323.936233216
116.46764714999999,1355.5325,9.5,4.75,140.75,2.0125,1.5,0.25,5.25,7.0,14.0,0.5,1.25,2.25,4.0,18.028750000000002,0.0,1.5875e-06,217.25,113.866190631
36.34973085,1049.569166666667,9.916666666666666,3.4166666666666665,136.58333333333334,1.5058333333333331,1.8333333333333333,0.5833333333333334,1.6666666666666667,0.0,4.083333333333333,0.16666666666666666,2.9166666666666665,0.0,3.0833333333333335,20.900833333333328,0.0,0.0,225.0,65.2176133541
39.23956221538461,1077.9876923076927,11.538461538461538,3.3846153846153846,128.6153846153846,1.652307692307692,1.6923076923076923,0.6153846153846154,3.076923076923077,0.0,5.384615384615385,0.3076923076923077,3.076923076923077,0.0,3.3846153846153846,16.45307692307692,0.0,0.0,225.0,92.8605099131
49.21100715,1662.3675,9.25,3.75,128.0,1.7575,1.75,0.25,4.75,0.0,6.75,0.25,1.25,2.75,4.25,12.04,0.0,0.7742356,210.5,203.115171869
50.173232150000004,1570.1175,9.75,3.75,126.25,1.8,2.0,0.25,5.0,0.0,7.25,0.0,1.25,2.5,3.75,11.924999999999999,0.0,1.3019013,210.5,187.880732162
41.60732316,1103.19,12.2,3.4,125.4,1.7260000000000002,1.6,0.6,4.0,0.0,6.2,0.4,3.0,0.0,3.4,14.315999999999999,0.0,0.0,225.0,102.134361983
83.14088465,1538.7525,9.75,4.25,140.0,1.6775000000000002,1.5,0.25,5.5,3.5,10.75,0.5,1.25,2.0,3.75,15.205,0.0,0.0,217.25,134.711725253
156.1295,2539.5,7.75,5.5,145.75,2.035,2.0,0.0,5.75,10.5,18.25,0.0,0.0,4.25,4.25,14.83,0.0,5.633333333325e-06,217.25,294.463907243
21.971403950000003,813.5250000000001,10.0,2.75,122.75,1.4525000000000001,1.75,0.75,0.0,0.0,2.5,0.25,3.75,0.0,4.0,16.508333333325,0.0,0.0,226.0,64.0886202353
73.68989590000001,1527.1425000000002,10.0,4.25,134.5,1.8900000000000001,1.0,0.25,6.25,0.0,7.5,0.0,1.25,1.25,2.5,13.946896551725,0.0,7.753017241375e-05,223.0,141.404478825
92.33452786666665,1497.9566666666667,10.0,4.333333333333333,132.0,1.8133333333333332,1.6666666666666667,0.3333333333333333,4.666666666666667,4.666666666666667,11.333333333333334,0.3333333333333333,1.6666666666666667,2.0,4.0,13.995862068966666,0.0,0.00010337356321833333,222.33333333333334,122.912556849
46.94978215,1538.6175,8.0,3.75,138.0,1.585,2.0,0.25,3.25,0.0,5.5,0.0,1.25,4.25,5.5,12.61629310345,0.0,0.0001550603448275,222.0,184.521485556
58.75692316000001,1291.3020000000001,11.8,3.8,128.2,1.846,1.2,0.6,4.0,0.0,5.8,0.0,3.0,0.0,3.0,15.651999999999997,0.0,0.0,225.0,128.601571374
111.03276930000001,1487.435,11.5,4.5,128.5,1.9449999999999998,1.5,0.5,4.5,7.0,13.5,0.5,2.5,0.5,3.5,15.749999999999998,0.0,0.0,225.0,184.17775997400005
94.22252316000001,1376.6419999999998,11.8,4.2,127.0,1.8779999999999997,1.6,0.6,3.6,5.6,11.4,0.4,3.0,0.4,3.8,15.895999999999997,0.0,0.0,225.0,153.487246838
133.1318462,2617.1566666666668,9.0,5.0,141.0,1.8033333333333335,2.0,0.3333333333333333,3.3333333333333335,9.333333333333334,15.0,0.0,1.6666666666666667,3.3333333333333335,5.0,15.263333333333334,0.0,0.0,204.33333333333334,255.09638869
51.67769239999999,1491.3133333333335,11.333333333333334,3.6666666666666665,129.33333333333334,1.8066666666666666,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.0,4.666666666666667,0.3333333333333333,3.3333333333333335,1.0,4.666666666666667,15.490000000000002,0.0,0.0,214.66666666666666,167.317248161
45.3210733,1505.9016666666666,8.833333333333334,3.6666666666666665,141.5,1.6249999999999998,1.8333333333333333,0.5,1.5,0.0,3.8333333333333335,0.16666666666666666,2.5,3.5,6.166666666666667,17.90333333333333,0.0,2.1166666666666666e-06,209.5,111.94862025
74.9216,1090.0,15.0,4.0,119.0,2.18,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,3.0,22.175,0.0,0.0,166.0,42.8330650461
42.99555067692308,1130.603076923077,11.615384615384615,3.4615384615384617,129.69230769230768,1.6692307692307689,1.6923076923076923,0.6153846153846154,3.1538461538461537,0.0,5.461538461538462,0.3076923076923077,3.076923076923077,0.6923076923076923,4.076923076923077,16.03730769230769,0.0,0.0,222.6153846153846,100.798018869
56.44193333333334,369.8666666666666,11.333333333333334,3.3333333333333335,115.66666666666667,2.59,2.0,2.6666666666666665,0.0,0.0,4.666666666666667,0.0,1.3333333333333333,0.0,1.3333333333333333,27.26666666666667,0.0,0.0,84.33333333333333,66.933
44.86834062500001,1582.0,9.625,3.625,128.5,1.6812499999999997,2.0,0.75,3.125,0.0,5.875,0.0,1.5,3.125,4.625,14.2197413793125,0.289875,0.00019382543103437495,220.75,148.060235626
91.04036363636364,1913.5454545454545,8.909090909090908,4.363636363636363,139.63636363636363,1.7636363636363634,2.0,0.7272727272727273,2.5454545454545454,5.090909090909091,10.363636363636363,0.0,1.4545454545454546,1.0909090909090908,2.5454545454545454,22.900909090909092,0.2810909090909091,0.0,225.72727272727272,131.563643103
35.70416666666667,1852.3333333333333,11.0,3.3333333333333335,125.0,1.8099999999999998,2.0,1.3333333333333333,1.0,0.0,4.333333333333333,0.0,2.6666666666666665,2.3333333333333335,5.0,17.96333333333333,0.5153333333333333,0.0,227.66666666666666,174.571650387
36.0557,1851.3333333333333,11.333333333333334,3.3333333333333335,120.33333333333333,1.8199999999999998,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,4.666666666666667,0.3333333333333333,2.6666666666666665,1.6666666666666667,4.666666666666667,17.35666666666667,0.5153333333333333,0.0,227.66666666666666,195.428406155
88.90585,1799.0,3.0,5.0,190.0,1.22,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,9.0,32.365,0.0,0.0,194.0,41.3464283085
120.02425,2856.75,6.75,5.25,150.75,2.17,1.25,0.0,5.5,3.5,10.25,0.75,0.0,4.5,5.25,15.32,0.0,0.0,228.0,288.168360516
63.23338577777778,1611.3955555555558,6.222222222222222,4.222222222222222,158.88888888888889,1.5655555555555556,2.0,0.6666666666666666,3.5555555555555554,0.0,6.222222222222222,0.0,0.6666666666666666,6.444444444444445,7.111111111111111,23.028888888888886,0.0,0.23452232222222222,191.66666666666666,72.0081775311
92.53334444444445,1601.3955555555558,6.222222222222222,4.888888888888889,172.22222222222223,1.4722222222222223,2.0,0.6666666666666666,3.5555555555555554,0.0,6.222222222222222,0.0,0.6666666666666666,6.444444444444445,7.111111111111111,29.782222222222224,0.0,0.2345180888888889,191.66666666666666,58.8975977843
38.9644542,1520.49,6.333333333333333,3.6666666666666665,153.66666666666666,1.4433333333333334,2.0,0.3333333333333333,0.6666666666666666,0.0,3.0,0.0,1.6666666666666667,6.0,7.666666666666667,20.316666666666666,0.0,4.233333333333333e-06,204.33333333333334,70.2846905741
39.0475740923077,1145.8953846153845,12.461538461538462,3.230769230769231,124.15384615384616,1.6676923076923074,2.0,0.9230769230769231,0.3076923076923077,1.0769230769230769,4.3076923076923075,0.0,4.615384615384615,0.46153846153846156,5.076923076923077,16.446923076923074,0.0,0.0,225.30769230769232,91.6750655316
57.9436943,1366.2350000000001,8.0,4.0,155.5,1.415,2.0,0.5,0.5,0.0,3.0,0.0,2.5,4.5,7.0,24.422500000000003,0.0,0.0,209.5,59.583134177
57.943694300000004,1366.2350000000001,8.0,4.0,155.5,1.415,2.0,0.5,0.5,0.0,3.0,0.0,2.5,4.5,7.0,24.4225,0.0,0.0,209.5,64.8770714744
68.26441286666667,1510.49,6.333333333333333,4.333333333333333,167.0,1.3499999999999999,2.0,0.3333333333333333,0.6666666666666666,0.0,3.0,0.0,1.6666666666666667,6.0,7.666666666666667,27.070000000000007,0.0,0.0,204.33333333333334,54.6187693946
42.46261645,1149.8525000000002,10.5,3.5,138.25,1.5125000000000002,2.0,0.75,0.25,0.0,3.0,0.0,3.75,2.25,6.0,20.45125,0.0,0.0,217.25,76.3174464751
149.46017675000002,1116.42,8.5,5.0,134.0,2.1500000000000004,1.0,0.0,7.5,10.5,19.0,1.0,0.0,0.0,1.0,16.673333333325,0.0,0.0,226.0,98.8092526748
81.85885633333338,1061.1100000000006,5.0,4.0,139.33333333333334,1.72,1.6666666666666667,0.0,3.3333333333333335,4.666666666666667,9.666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,20.82666666666668,0.0,0.0,204.33333333333334,58.4165032504
149.62372766666667,1397.8866666666665,9.666666666666666,5.333333333333333,137.0,2.21,1.3333333333333333,0.0,8.333333333333334,9.333333333333334,19.0,0.6666666666666666,0.0,1.6666666666666667,2.3333333333333335,14.629195402299999,0.0,0.00010337356321833333,222.33333333333334,123.701145334
120.9612405,1575.665,7.0,5.0,153.0,1.9500000000000002,1.5,0.0,5.5,7.0,14.0,0.5,0.0,4.5,5.0,19.4675,0.0,3.175e-06,209.5,102.787192456
122.41678449999999,1639.165,7.5,5.0,148.0,2.04,1.5,0.0,6.0,7.0,14.5,0.5,0.0,4.0,4.5,16.695,0.0,1.126666666665e-05,209.5,137.281192817
142.9362095,1568.165,7.0,5.5,163.0,1.88,1.5,0.0,5.5,7.0,14.0,0.5,0.0,4.5,5.0,24.5325,0.0,0.0,209.5,86.38813910200001
24.320802999999998,1546.3333333333333,3.6666666666666665,2.6666666666666665,110.33333333333333,1.5633333333333335,2.0,0.0,1.6666666666666667,0.0,3.6666666666666665,0.0,0.0,1.6666666666666667,1.6666666666666667,8.755862068966666,0.0,0.00010337356321833333,201.66666666666666,163.159846441
59.3487008,2274.0,3.8,3.8,136.8,1.5879999999999999,1.4,0.0,2.4,0.0,3.8,0.6,0.0,3.6,4.2,14.064000000000002,0.0,0.0,215.0,165.10967723
29.9857315,1857.5,2.75,2.75,113.0,1.5775000000000003,1.75,0.0,1.0,0.0,2.75,0.25,0.0,1.5,1.75,10.4625,0.0,0.0,202.75,154.710986148
68.07712133333332,2193.0,3.6666666666666665,3.3333333333333335,114.33333333333333,1.6799999999999997,2.0,0.0,1.6666666666666667,4.666666666666667,8.333333333333334,0.0,0.0,1.6666666666666667,1.6666666666666667,10.145,0.0,0.0,194.0,242.304358838
55.958841,1898.5,5.5,3.5,119.0,1.9249999999999998,1.5,0.0,4.0,0.0,5.5,0.5,0.0,1.0,1.5,10.765,0.0,0.0,209.5,206.582759461
15.002803666666663,1602.3333333333333,2.1666666666666665,2.3333333333333335,108.33333333333333,1.5350000000000001,2.0,0.0,0.16666666666666666,0.0,2.1666666666666665,0.0,0.0,1.5,1.5,10.280833333333334,0.0,1.0583333333333333e-06,194.0,108.47114407
123.63598066666668,2713.3333333333335,4.0,4.666666666666667,145.33333333333334,1.5233333333333334,2.0,0.0,2.0,9.333333333333334,13.333333333333334,0.0,0.0,4.666666666666667,4.666666666666667,14.71,0.0,0.0,217.33333333333334,186.817992061
28.439591,1750.5,3.0,3.0,128.0,1.5550000000000002,2.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,12.290000000000001,0.0,1.126666666665e-05,194.0,125.896576784
110.15125,2213.0,11.5,4.5,126.0,2.05,2.0,1.0,3.5,7.0,13.5,0.0,2.0,1.5,3.5,17.325000000000003,0.3865,0.0,226.0,214.868679024
12.001014153846151,1589.3076923076924,2.1538461538461537,2.1538461538461537,100.92307692307692,1.567692307692308,2.0,0.0,0.15384615384615385,0.0,2.1538461538461537,0.0,0.0,0.6153846153846154,0.6153846153846154,8.566923076923077,0.0,1.7333333333307692e-06,194.0,121.634688662
22.98862133333333,1767.6666666666667,3.0,2.6666666666666665,115.0,1.5899999999999999,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.3333333333333335,2.3333333333333335,9.596666666666668,0.0,0.0,205.66666666666666,160.05687029700002
67.28812133333334,2271.6666666666665,3.3333333333333335,3.3333333333333335,118.0,1.8333333333333333,2.0,0.0,1.3333333333333333,4.666666666666667,8.0,0.0,0.0,2.0,2.0,10.61,0.0,0.0,205.66666666666666,217.996689552
120.334,674.66,7.0,5.0,154.0,1.5,2.0,0.0,5.0,7.0,14.0,0.0,0.0,0.0,0.0,31.50379310345,0.0,0.0,195.5,35.024466178800004
147.086,527.88,8.666666666666666,5.333333333333333,146.66666666666666,1.6666666666666667,2.0,0.0,6.666666666666667,9.333333333333334,18.0,0.0,0.0,0.0,0.0,29.415057471266667,0.0,0.0,185.66666666666666,37.5310387774
104.2828,762.7279999999998,6.0,4.8,158.4,1.4,2.0,0.0,4.0,5.6,11.6,0.0,0.0,0.0,0.0,32.757034482760005,0.0,0.0,201.4,30.3792817166
118.586456,2276.5,6.0,5.0,155.5,1.7800000000000002,2.0,0.0,4.0,7.0,13.0,0.0,0.0,6.0,6.0,18.2225,0.0,3.175e-06,209.5,165.681249553
99.05199999999999,657.56,11.0,4.75,148.25,1.72,2.0,1.5,7.5,0.0,11.0,0.0,3.0,0.0,3.0,34.40625,0.0,0.0,162.0,43.3535896032
141.804,474.25333333333333,12.0,5.333333333333333,140.0,1.7933333333333332,2.0,0.0,10.0,4.666666666666667,16.666666666666668,0.0,0.0,0.0,0.0,21.4091954023,0.0,0.0,184.66666666666666,37.3512082895
98.0,2430.0,7.0,5.0,147.0,1.9,2.0,0.0,5.0,0.0,7.0,0.0,0.0,5.0,5.0,14.285,0.0,0.0,194.0,300.187337173
140.3645,750.9650000000001,10.0,5.25,142.0,1.8075,2.0,0.0,8.0,7.0,17.0,0.0,0.0,2.0,2.0,21.665043103450003,0.0,5.633333333325e-06,180.0,72.6960402398
68.358,758.6100000000001,7.0,4.0,142.5,1.5,2.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,21.192500000000003,0.0,0.0,194.0,43.2387467595
103.041595,2058.5375,8.75,5.0,145.25,2.05,0.25,0.0,8.5,0.0,8.75,0.25,0.0,1.5,1.75,15.3525,0.0,0.0,226.0,200.077213526
33.39818645,1087.6858333333334,11.416666666666666,3.25,126.41666666666667,1.6041666666666663,2.0,0.75,1.1666666666666667,0.0,3.9166666666666665,0.0,3.75,0.5,4.25,17.215,0.0,0.25807853333333336,219.83333333333334,84.50446970729999
89.43686625000001,2148.5,8.0,4.5,137.0,1.785,2.0,0.0,6.0,3.5,11.5,0.0,0.0,4.0,4.0,12.21375,0.0,1.1613534,202.75,146.85075593
68.85366666666665,928.6166666666667,9.0,4.0,137.33333333333334,1.7233333333333334,1.6666666666666667,0.6666666666666666,6.666666666666667,0.0,9.0,0.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,22.415000000000003,0.0,0.0,186.66666666666666,63.1475331377
55.7065,1649.385,7.5,4.0,146.0,1.72,1.5,0.0,6.0,0.0,7.5,0.5,0.0,4.0,4.5,13.88,0.0,1.126666666665e-05,209.5,128.365789846
12.969701599999999,253.595,9.0,2.0,92.5,2.48,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,1.0,13.150416666649999,0.985,0.0,122.0,69.88112627
61.35514166666667,1809.0,7.166666666666667,4.166666666666667,141.66666666666666,1.7283333333333333,2.0,0.0,5.166666666666667,0.0,7.166666666666667,0.0,0.0,4.833333333333333,4.833333333333333,14.335833333333335,0.0,1.7588856666666668,223.16666666666666,104.762263636
